Electoral_Dist,Year,Poll_Div,Poll_Station,Poll_Road,Poll_Location ,Census_Poll_Location,PNM,UNC,COP,TOP,STAR,NNV,John_IND,Rejected_Ballots,Tot_Ballots_Cast,Registered_Voters
Port of Spain North / St. Ann's West,2010,,Community Workshop,,St. Ann's,ST. ANN'S,166,152,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Community Workshop,,St. Ann's,ST. ANN'S,133,187,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Community Workshop,,St. Ann's,ST. ANN'S,374,247,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Biship Anstey Junior School,,St. Ann's,ST. ANN'S,242,124,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Biship Anstey Junior School,,St. Ann's,ST. ANN'S,183,146,0,0,,,,,,
Mortuga/Tableland,2010,,St. Augustine R.C. School,,Basseterre ,ST. AUGUSTINE,195,83,0,0,,,,,,
Mortuga/Tableland,2010,,St. Augustine R.C. School,,Basseterre ,ST. AUGUSTINE,232,80,0,0,,,,,,
Mortuga/Tableland,2010,,St. Augustine R.C. School,,Basseterre ,ST. AUGUSTINE,147,157,0,0,,,,,,
St. Augustine,2010,,St. Augustine Girls High School,,Curepe,ST. AUGUSTINE,106,0,294,0,,,,,,
St. Augustine,2010,,St. Augustine South Government Primary School,,St. Augustine,ST. AUGUSTINE,17,0,329,0,,,,,,
St. Augustine,2010,,St. Augustine South Government Primary School,,St. Augustine,ST. AUGUSTINE,1,0,350,0,,,,,,
St. Augustine,2010,,St. Augustine South Government Primary School,,St. Augustine,ST. AUGUSTINE,18,0,280,0,,,,,,
St. Augustine,2010,,St. Augustine South Government Primary School,,St. Augustine,ST. AUGUSTINE,16,0,453,0,,,,,,
St. Augustine,2010,,Works Department,,St. Augustine,ST. AUGUSTINE,71,0,190,0,,,,,,
St. Augustine,2010,,Lucia's Private School,,St. Augustine,ST. AUGUSTINE,182,0,168,0,,,,,,
Tunapuna,2010,,Bhadase Sagan Maraj Lakshmi Girls Hindu College,,St. Augustine,ST. AUGUSTINE,116,0,197,0,,,,,,
Tunapuna,2010,,YWCA Auditorium,,St. Augustine,ST. AUGUSTINE,108,0,328,0,,,,,,
Tunapuna,2010,,YWCA Auditorium,,St. Augustine,ST. AUGUSTINE,177,0,296,0,,,,,,
Laventille West,2010,,St. Barb's Government Primary School,,Laventille,ST. BARBS,278,0,61,0,,,,,,
Laventille West,2010,,St. Barb's Government Primary School,,Laventille,ST. BARBS,142,0,30,0,,,,,,
Laventille West,2010,,St. Barb's Government Primary School,,Laventille,ST. BARBS,224,0,36,0,,,,,,
Laventille West,2010,,St. Barb's Government Primary School,,Laventille,ST. BARBS,188,0,41,0,,,,,,
Laventille West,2010,,St. Barb's Government Primary School,,Laventille,ST. BARBS,516,0,88,0,,,,,,
Laventille West,2010,,St. Barb's Government Primary School,,Laventille,ST. BARBS,164,0,46,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Queen's Royal College,,St. Clair,ST. CLAIR,169,299,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Queen's Royal College,,St. Clair,ST. CLAIR,25,91,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Queen's Royal College,,St. Clair,ST. CLAIR,73,129,0,0,,,,,,
San Fernando East,2010,,St. Clement APS Vedic School,,St. Clement Village,ST. CLEMENTS,158,134,0,0,,,,,,
San Fernando East,2010,,St. Clement APS Vedic School,,St. Clement Village,ST. CLEMENTS,247,118,0,0,,,,,,
San Fernando East,2010,,St. Clement APS Vedic School,,Cocoyea,ST. CLEMENTS,300,57,0,0,,,,,,
Mortuga/Tableland,2010,,St. Croix Road Community Centre,,Princes Town,ST. CROIX VILLAGE,237,418,0,0,,,,,,
Mortuga/Tableland,2010,,St. Croix Road Community Centre,,Princes Town,ST. CROIX VILLAGE,41,316,0,0,,,,,,
Mortuga/Tableland,2010,,St. Croix Road Community Centre,,Princes Town,ST. CROIX VILLAGE,82,191,0,0,,,,,,
Mortuga/Tableland,2010,,St. Croix Road Community Centre,,Princes Town,ST. CROIX VILLAGE,84,191,0,0,,,,,,
St. Augustine,2010,,St. Helena Presbyterian School,,St. Helena,ST. HELENA,83,0,305,0,,,,,,
St. Augustine,2010,,St. Helena Presbyterian School,,St. Helena,ST. HELENA,51,0,330,0,,,,,,
St. Augustine,2010,,St. Helena Presbyterian School,,St. Helena,ST. HELENA,32,0,369,0,,,,,,
Diego Martin Central,2010,226,Mucurapo Boys R.C. School,,St. James,ST. JAMES,213,0,66,0,,,,,,
Diego Martin Central,2010,227,Mucurapo Boys R.C. School,,St. James,ST. JAMES,199,0,32,0,,,,,,
Diego Martin Central,2010,0240_01,St. James Secondary School,,St. James,ST. JAMES,180,0,94,0,,,,,,
Diego Martin Central,2010,0240_02,St. James Secondary School,,St. James,ST. JAMES,110,0,95,0,,,,,,
Diego Martin North/East,2010,223,Upper Bournes Road Community Centre,,St. James,ST. JAMES,199,45,0,0,,,,,,
Diego Martin North/East,2010,224,Upper Bournes Road Community Centre,,St. James,ST. JAMES,206,38,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Francois Girls College,,St. James,ST. JAMES,150,72,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Francois Girls College,,St. James,ST. JAMES,144,78,0,0,,,,,,
Port of Spain South,2010,,Mucurapo West Secondary School,,St. James,ST. JAMES,231,0,61,0,,,,,,
Port of Spain South,2010,,Mucurapo West Secondary School,,St. James,ST. JAMES,201,0,88,0,,,,,,
Port of Spain South,2010,,Terre Brulee,,St. James,ST. JAMES,152,0,69,0,,,,,,
Port of Spain South,2010,,Terre Brulee,,St. James,ST. JAMES,145,0,82,0,,,,,,
Port of Spain South,2010,,St. James Secondary School,,St. James,ST. JAMES,4,0,1,0,,,,,,
Port of Spain South,2010,,St. James Secondary School,,St. James,ST. JAMES,60,0,79,0,,,,,,
Port of Spain South,2010,,Mucurapo West Secondary School,,St. James,ST. JAMES,64,0,146,0,,,,,,
Port of Spain South,2010,,Mucurapo West Secondary School,,St. James,ST. JAMES,139,0,186,0,,,,,,
Port of Spain South,2010,,Mucurapo Boys RC School,,St. James,ST. JAMES,51,0,69,0,,,,,,
Port of Spain South,2010,,Mucurapo Boys RC School,,St. James,ST. JAMES,63,0,121,0,,,,,,
Port of Spain South,2010,,Mucurapo Boys RC School,,St. James,ST. JAMES,91,0,105,0,,,,,,
Port of Spain South,2010,,Mucurapo Girls RC School,,St. James,ST. JAMES,45,0,116,0,,,,,,
Port of Spain South,2010,,St. James Secondary School,,St. James,ST. JAMES,85,0,144,0,,,,,,
Port of Spain South,2010,,St. James Secondary School,,St. James,ST. JAMES,80,0,126,0,,,,,,
Port of Spain South,2010,,Mucurapo Girls RC School,,St. James,ST. JAMES,49,0,127,0,,,,,,
Port of Spain South,2010,,Mucurapo Girls RC School,,St. James,ST. JAMES,93,0,114,0,,,,,,
Port of Spain South,2010,,Mucurapo Girls RC School,,St. James,ST. JAMES,72,0,95,0,,,,,,
Port of Spain South,2010,,Mucurapo Girls RC School,,St. James,ST. JAMES,52,0,117,0,,,,,,
Port of Spain South,2010,,St. James Secondary School,,St. James,ST. JAMES,240,0,126,0,,,,,,
Port of Spain South,2010,,St. Agnes AC School,,St. James,ST. JAMES,68,0,88,0,,,,,,
Port of Spain South,2010,,St. Agnes AC School,,St. James,ST. JAMES,78,0,119,0,,,,,,
Diego Martin West,2010,105_1,St. John's Girls RC School,,Diego Martin,ST. JOHN,191,0,131,0,,,,,,
Diego Martin West,2010,105_2,St. John's Girls RC School,,Diego Martin,ST. JOHN,156,0,88,0,,,,,,
Diego Martin West,2010,106,St. John's Girls RC School,,Diego Martin,ST. JOHN,109,0,69,0,,,,,,
Diego Martin West,2010,107,St. John's Girls RC School,,Diego Martin,ST. JOHN,106,0,98,0,,,,,,
Tobago East,2010,,St. John's Anglican Primary School,,Speyside,ST. JOHN,157,0,0,179,,,,,,
Tobago East,2010,,St. John's Anglican Primary School,,Speyside,ST. JOHN,100,0,0,160,,,,,,
Naparima,2010,,St. John's AC School,,St. John's Village,ST. JOHN'S VILLAGE,100,380,0,0,,,,,,
Naparima,2010,,St. John's AC School,,St. John's Village,ST. JOHN'S VILLAGE,64,298,0,0,,,,,,
Naparima,2010,,St. John's AC School,,St. John's Village,ST. JOHN'S VILLAGE,33,386,0,0,,,,,,
Naparima,2010,,St. John's AC School,,St. John's Village,ST. JOHN'S VILLAGE,58,261,0,0,,,,,,
St. Joseph,2010,,TML Primary School,,St. Joseph,ST. JOSEPH,68,250,0,0,,,,,,
St. Joseph,2010,,TML Primary School,,St. Joseph,ST. JOSEPH,40,203,0,0,,,,,,
St. Joseph,2010,,St. Joseph Government Primary School,,St. Joseph,ST. JOSEPH,196,204,0,0,,,,,,
St. Joseph,2010,,St. Joseph Government Primary School,,St. Joseph,ST. JOSEPH,203,201,0,0,,,,,,
St. Joseph,2010,,St. Joseph's College,,St. Joseph,ST. JOSEPH,132,181,0,0,,,,,,
St. Joseph,2010,,St. Joseph's College,,St. Joseph,ST. JOSEPH,134,203,0,0,,,,,,
St. Joseph,2010,,St. Joseph Government Primary School,,St. Joseph,ST. JOSEPH,241,218,0,0,,,,,,
St. Joseph,2010,,St. Joseph Girls RC Primary School,,St. Joseph,ST. JOSEPH,129,161,0,0,,,,,,
St. Joseph,2010,,St. Joseph Girls RC Primary School,,St. Joseph,ST. JOSEPH,175,148,0,0,,,,,,
Tabaquite,2010,,Torrib Trace Presbyterian School,,St. Joseph,ST. JOSEPH,110,359,0,0,,,,,,
Tunapuna,2010,,Maracas Presbyterian School,,St. Joseph,ST. JOSEPH,226,0,153,0,,,,,,
Tunapuna,2010,,Maracas Presbyterian School,,St. Joseph,ST. JOSEPH,204,0,159,0,,,,,,
Tunapuna,2010,,Maracas Presbyterian School,,St. Joseph,ST. JOSEPH,119,0,219,0,,,,,,
Princes Town,2010,,St. Julien Early Childhood Centre,,New Grant,ST. JULIEN,60,467,0,0,,,,,,
Princes Town,2010,,St. Julien Presbyterian School,,St. Julien Village,ST. JULIEN,69,345,0,0,,,,,,
Princes Town,2010,,St. Julien Presbyterian School,,St. Julien Village,ST. JULIEN,58,281,0,0,,,,,,
Princes Town,2010,,Princes Town East Secondary School,,St. Julien Village,ST. JULIEN,82,313,0,0,,,,,,
Princes Town,2010,,Princes Town East Secondary School,,St. Julien Village,ST. JULIEN,47,349,0,0,,,,,,
Princes Town,2010,,St. Julien Presbyterian School,,St. Julien Village,ST. JULIEN,141,219,0,0,,,,,,
Princes Town,2010,,St. Julien Presbyterian School,,St. Julien Village,ST. JULIEN,90,226,0,0,,,,,,
Princes Town,2010,,St. Michael's AC School,,St. Julien Village,ST. JULIEN,63,381,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Margaret's Boys AC School,,Belmont,ST. MARGARET,107,50,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Margaret's Boys AC School,,Belmont,ST. MARGARET,105,58,0,0,,,,,,
Mortuga/Tableland,2010,,St. Mary's Government School,,St. Mary's Village,ST. MARY'S VILLAGE,198,117,0,0,,,,,,
Mortuga/Tableland,2010,,St. Mary's Government School,,St. Mary's Village,ST. MARY'S VILLAGE,184,176,0,0,,,,,,
Mortuga/Tableland,2010,,St. Mary's Government School,,St. Mary's Village,ST. MARY'S VILLAGE,201,295,0,0,,,,,,
St. Augustine,2010,,St. Mary's AC School,,Tacarigua,ST. MARY'S VILLAGE,185,0,195,0,,,,,,
St. Augustine,2010,,St. Mary's AC School,,Tacarigua,ST. MARY'S VILLAGE,145,0,223,0,,,,,,
St. Augustine,2010,,St. Mary's AC School,,Tacarigua,ST. MARY'S VILLAGE,149,0,300,0,,,,,,
St. Augustine,2010,,St. Mary's AC School,,Tacarigua,ST. MARY'S VILLAGE,108,0,367,0,,,,,,
Tobago East,2010,,St. Mary's Anglican Primary School,,Pembroke,ST. MARY'S VILLAGE,98,0,0,176,,,,,,
Tobago East,2010,,St. Mary's Anglican Primary School,,Pembroke,ST. MARY'S VILLAGE,119,0,0,145,,,,,,
Mayaro,2010,,St. Thomas RC Primary School,,Radix Village Mayaro,ST. THOMAS VILLAGE,150,118,0,0,,,,,,
Mayaro,2010,,St. Thomas RC Primary School,,Radix Village Mayaro,ST. THOMAS VILLAGE,105,141,0,0,,,,,,
Mayaro,2010,,St. Thomas RC Primary School,,Radix Village Mayaro,ST. THOMAS VILLAGE,320,164,0,0,,,,,,
Mayaro,2010,,St. Thomas RC Primary School,,Radix Village Mayaro,ST. THOMAS VILLAGE,233,227,0,0,,,,,,
San Fernando East,2010,,St. Madeleine Government School,,Ste Madeleine,STE MADELEINE,180,245,0,0,,,,,,
San Fernando East,2010,,St. Madeleine Government School,,Ste Madeleine,STE MADELEINE,79,73,0,0,,,,,,
San Fernando East,2010,,St. Madeleine Government School,,Ste Madeleine,STE MADELEINE,230,49,0,0,,,,,,
San Fernando East,2010,,St. Madeleine Government School,,Ste Madeleine,STE MADELEINE,241,152,0,0,,,,,,
San Fernando East,2010,,St. Madeleine Government School,,Ste Madeleine,STE MADELEINE,159,146,0,0,,,,,,
San Fernando East,2010,,St. Madeleine Secondary School,,Ste Madeleine,STE MADELEINE,142,168,0,0,,,,,,
San Fernando East,2010,,St. Madeleine Government School,,Ste Madeleine,STE MADELEINE,83,86,0,0,,,,,,
San Fernando East,2010,,St. Madeleine Government School,,Ste Madeleine,STE MADELEINE,95,201,0,0,,,,,,
Naparima,2010,,Ste. Madeleine Government School,,Ste. Madeleine,STE MADELEINE,79,174,0,0,,,,,,
Naparima,2010,,Petite Morne Community Centre,,Ste. Madeleine,STE MADELEINE,102,301,0,0,,,,,,
Oropouche East,2010,,Corinth Campus,,Ste. Madeleine,STE MADELEINE,10,143,0,0,,,,,,
Oropouche East,2010,,Corinth Campus,,Ste. Madeleine,STE MADELEINE,2,49,0,0,,,,,,
Oropouche East,2010,,Petite Morne Community Centre,,Ste. Madeleine,STE MADELEINE,82,379,0,0,,,,,,
Lopinot/Bon Air West,2010,,Surrey Village Community Centre,,Lopinot,SURREY VILLAGE,114,0,399,0,,,,,,
Tabaquite,2010,,Tabaquite Secondary School,,Tabaquite,TABAQUITE,103,160,0,0,,,,,,
Tabaquite,2010,,Tabaquite Secondary School,,Tabaquite,TABAQUITE,73,190,0,0,,,,,,
Tabaquite,2010,,Tabaquite RC School,,Tabaquite,TABAQUITE,107,166,0,0,,,,,,
Tabaquite,2010,,Tabaquite RC School,,Tabaquite,TABAQUITE,107,228,0,0,,,,,,
Tabaquite,2010,,Tabaquite Early Childhood Education Centre,,Tabaquite,TABAQUITE,116,182,0,0,,,,,,
Tabaquite,2010,,Tabaquite Secondary School,,Tabaquite,TABAQUITE,103,238,0,0,,,,,,
Tabaquite,2010,,Tabaquite Secondary School,,Tabaquite,TABAQUITE,54,266,0,0,,,,,,
Mortuga/Tableland,2010,,Nipal Presbyterian School,,Tableland,TABLELAND,23,465,0,0,,,,,,
Mortuga/Tableland,2010,,Tableland Secondary School,,Tableland,TABLELAND,88,310,0,0,,,,,,
Mortuga/Tableland,2010,,Tableland Secondary School,,Tableland,TABLELAND,56,402,0,0,,,,,,
Princes Town,2010,,Tableland Secondary School,,Tableland,TABLELAND,104,395,0,0,,,,,,
Arouca/Maloney ,2010,1785_01,TACARIGUA PRESBYTERIAN SCHOOL ,104 EASTERN MAIN ROAD ,TACARIGUA,TACARIGUA,287,0,245,0,0,0,4,3,539,2092
Arouca/Maloney ,2010,1785_02,TACARIGUA PRESBYTERIAN SCHOOL ,104 EASTERN MAIN ROAD ,TACARIGUA,TACARIGUA,225,0,249,0,0,0,3,0,477,
Arouca/Maloney ,2010,1785_03,TACARIGUA PRESBYTERIAN SCHOOL ,104 EASTERN MAIN ROAD ,TACARIGUA,TACARIGUA,219,0,292,0,0,0,4,3,518,
Laventille West,2010,,St. Mary's Childrens Home Anglican School,,Tacarigua,TACARIGUA,97,0,241,0,,,,,,
Laventille West,2010,,St. Mary's Childrens Home Anglican School,,Tacarigua,TACARIGUA,56,0,414,0,,,,,,
St. Augustine,2010,,Tunapuna Boys RC School,,Tacarigua,TACARIGUA,302,0,150,0,,,,,,
St. Augustine,2010,,Daljit Moosai El Dorado South SDMS Primary School,,Tacarigua,TACARIGUA,76,0,358,0,,,,,,
Tunapuna,2010,,St. Mary's Children Home A.C. Primary,,Tacarigua,TACARIGUA,167,0,197,0,,,,,,
Tunapuna,2010,,St. Mary's Children Home A.C. Primary,,Tacarigua,TACARIGUA,142,0,247,0,,,,,,
Tunapuna,2010,,St. Mary's Children Home A.C. Primary,,Tacarigua,TACARIGUA,113,0,248,0,,,,,,
La Horquetta/Talparo,2010,,Talparo RC School,,Talparo,TALPARO,131,212,0,0,,,,,,
La Horquetta/Talparo,2010,,Talparo RC School,,Talparo,TALPARO,20,123,0,0,,,,,,
La Horquetta/Talparo,2010,,Talparo RC School,,Talparo,TALPARO,34,33,0,0,,,,,,
La Horquetta/Talparo,2010,,Talparo RC School,,Talparo,TALPARO,78,42,0,0,,,,,,
Cumuto/Manzanilla ,2010,2390,TAMANA RC SCHOOL ,FOUR ROADS ,TAMANA ,TAMANA ,146,174,0,0,1,0,0,1,322,434
Point Fortin,2010,,Teacher Community Centre,,Teacher,TEACHER,194,0,56,0,,,,,,
Point Fortin,2010,,Teacher Community Centre,,Teacher,TEACHER,277,0,52,0,,,,,,
Toco/Sangre Grande,2010,,Toco Secondary School,,Toco,TOCO,229,82,0,0,,,,,,
Toco/Sangre Grande,2010,,Toco Secondary School,,Toco,TOCO,272,55,0,0,,,,,,
La Horquetta/Talparo,2010,,Todd's Road RC School,,Todd's Road,TODD'S ROAD,115,182,0,0,,,,,,
La Horquetta/Talparo,2010,,Todd's Road RC School,,Todd's Road,TODD'S ROAD,51,221,0,0,,,,,,
La Horquetta/Talparo,2010,,Todd's Road RC School,,Todd's Road,TODD'S ROAD,180,255,0,0,,,,,,
La Horquetta/Talparo,2010,,Todd's Road RC School,,Todd's Road,TODD'S ROAD,148,279,0,0,,,,,,
Tabaquite,2010,,Tortuga Government School,,Tortuga,TORTUGA,65,399,0,0,,,,,,
Oropouche West,2010,,Tulsa Trace Hindu School,,Penal,TULSA TRACE,8,422,0,0,,,,,,
St. Augustine,2010,,Simbhoonath Capildeo P/Puna Hindu School,,Tunapuna,TUNAPUNA,13,0,432,0,,,,,,
St. Augustine,2010,,Simbhoonath Capildeo P/Puna Hindu School,,Tunapuna,TUNAPUNA,3,0,328,0,,,,,,
St. Augustine,2010,,Simbhoonath Capildeo P/Puna Hindu School,,Tunapuna,TUNAPUNA,11,0,496,0,,,,,,
St. Augustine,2010,,Tunapuna Government School,,Tunapuna,TUNAPUNA,82,0,246,0,,,,,,
St. Augustine,2010,,Tunapuna Government School,,Tunapuna,TUNAPUNA,51,0,331,0,,,,,,
St. Augustine,2010,,Tunapuna Government School,,Tunapuna,TUNAPUNA,13,0,324,0,,,,,,
St. Augustine,2010,,Tunapuna Government School,,Tunapuna,TUNAPUNA,55,0,232,0,,,,,,
St. Augustine,2010,,Tunapuna Government School,,Tunapuna,TUNAPUNA,24,0,328,0,,,,,,
St. Augustine,2010,,Tunapuna Government School,,Tunapuna,TUNAPUNA,102,0,149,0,,,,,,
St. Augustine,2010,,Tunapuna Boys RC School,,Tunapuna,TUNAPUNA,94,0,206,0,,,,,,
St. Augustine,2010,,Tunapuna Boys RC School,,Tunapuna,TUNAPUNA,60,0,309,0,,,,,,
St. Augustine,2010,,Tunapuna Boys RC School,,Tunapuna,TUNAPUNA,230,0,96,0,,,,,,
Tunapuna,2010,,Tunapuna Girls RC School,,Tunapuna,TUNAPUNA,267,0,138,0,,,,,,
Tunapuna,2010,,Tunapuna Girls RC School,,Tunapuna,TUNAPUNA,102,0,90,0,,,,,,
Tunapuna,2010,,Tunapuna Girls RC School,,Tunapuna,TUNAPUNA,83,0,247,0,,,,,,
Tunapuna,2010,,Tunapuna Girls RC School,,Tunapuna,TUNAPUNA,144,0,138,0,,,,,,
Tunapuna,2010,,Tunapuna Girls RC School,,Tunapuna,TUNAPUNA,46,0,162,0,,,,,,
Tunapuna,2010,,Tunapuna Presbyterian School,,Tunapuna,TUNAPUNA,297,0,177,0,,,,,,
Tunapuna,2010,,Tunapuna Girls RC School,,Tunapuna,TUNAPUNA,202,0,167,0,,,,,,
Tunapuna,2010,,Tunapuna Presbyterian School,,Tunapuna,TUNAPUNA,117,0,79,0,,,,,,
Tunapuna,2010,,Tunapuna Presbyterian School,,Tunapuna,TUNAPUNA,196,0,233,0,,,,,,
Tunapuna,2010,,Tunapuna Girls RC School,,Tunapuna,TUNAPUNA,103,0,163,0,,,,,,
Tunapuna,2010,,Tunapuna AC School,,Tunapuna,TUNAPUNA,180,0,244,0,,,,,,
Tunapuna,2010,,Tunapuna AC School,,Tunapuna,TUNAPUNA,374,0,237,0,,,,,,
Tunapuna,2010,,Tunapuna AC School,,Tunapuna,TUNAPUNA,263,0,166,0,,,,,,
Tunapuna,2010,,Tunapuna Secondary School,,Tunapuna,TUNAPUNA,227,0,163,0,,,,,,
Tunapuna,2010,,Tunapuna Secondary School,,Tunapuna,TUNAPUNA,228,0,190,0,,,,,,
Tunapuna,2010,,Tunapuna Secondary School,,Tunapuna,TUNAPUNA,81,0,250,0,,,,,,
Tunapuna,2010,,Tunapuna Secondary School,,Tunapuna,TUNAPUNA,163,0,98,0,,,,,,
Tunapuna,2010,,Tunapuna Secondary School,,Tunapuna,TUNAPUNA,130,0,107,0,,,,,,
Toco/Sangre Grande,2010,,Guaico Government Primary School,,Turure,TURURE,106,178,0,0,,,,,,
Toco/Sangre Grande,2010,,Guaico Government Primary School,,Turure,TURURE,193,125,0,0,,,,,,
Toco/Sangre Grande,2010,,Guaico Government Primary School,,Turure,TURURE,231,157,0,0,,,,,,
Toco/Sangre Grande,2010,,Guaico Government Primary School,,Turure,TURURE,120,240,0,0,,,,,,
Toco/Sangre Grande,2010,,Guaico Government Primary School,,Turure,TURURE,109,182,0,0,,,,,,
Cumuto/Manzanilla ,2010,2280,ST ANDREWS COMMUNITY REGIONAL LIFE CENTER ,EASTERN MAIN ROAD ,UPPER  SANGRE GRANDE ,UPPER  SANGRE GRANDE ,179,85,0,0,1,0,0,1,266,377
Tobago West,2010,,Valencia Government RC Primary School,,Valencia,VALENCIA,197,166,0,0,,,,,,
Tobago West,2010,,Valencia Government RC Primary School,,Valencia,VALENCIA,215,159,0,0,,,,,,
Toco/Sangre Grande,2010,,Valencia Government RC Primary School,,Valencia,VALENCIA,215,149,0,0,,,,,,
Toco/Sangre Grande,2010,,Valencia Government RC Primary School,,Valencia,VALENCIA,153,200,0,0,,,,,,
Toco/Sangre Grande,2010,,Valencia Government RC Primary School,,Valencia,VALENCIA,128,159,0,0,,,,,,
Toco/Sangre Grande,2010,,Valencia Government RC Primary School,,Valencia,VALENCIA,120,185,0,0,,,,,,
Toco/Sangre Grande,2010,,Valencia South Government Primary School,,Valencia,VALENCIA,160,208,0,0,,,,,,
Toco/Sangre Grande,2010,,Valencia South Government Primary School,,Valencia,VALENCIA,203,229,0,0,,,,,,
Toco/Sangre Grande,2010,,Valencia South Government Primary School,,Valencia,VALENCIA,195,267,0,0,,,,,,
Toco/Sangre Grande,2010,,Valencia South Government Primary School,,Valencia,VALENCIA,140,254,0,0,,,,,,
Toco/Sangre Grande,2010,,Valencia South Government Primary School,,Valencia,VALENCIA,159,254,0,0,,,,,,
St. Augustine,2010,,"School for Studies in Learning, Cognition, and Education",,Valsayn,VALSAYN,148,0,373,0,,,,,,
St. Augustine,2010,,"School for Studies in Learning, Cognition, and Education",,Valsayn,VALSAYN,41,0,247,0,,,,,,
St. Augustine,2010,,"School for Studies in Learning, Cognition, and Education",,Valsayn,VALSAYN,99,0,367,0,,,,,,
St. Augustine,2010,,"School for Studies in Learning, Cognition, and Education",,Valsayn,VALSAYN,320,0,160,0,,,,,,
St. Joseph,2010,,Cipriani College of Labour and Co-op Studies,,Mt. Lambert,VALSAYN,63,257,0,0,,,,,,
St. Joseph,2010,,Cipriani College of Labour and Co-op Studies,,Valsayn,VALSAYN,41,371,0,0,,,,,,
St. Joseph,2010,,Cipriani College of Labour and Co-op Studies,,Valsayn,VALSAYN,17,188,0,0,,,,,,
La Brea,2010,,Vance River R.C. School,,Vance River,VANCE RIVER,282,112,0,0,,,,,,
La Brea,2010,,Vance River R.C. School,,Vance River,VANCE RIVER,9,6,0,0,,,,,,
La Brea,2010,,Vance River R.C. School,,Vance River,VANCE RIVER,44,34,0,0,,,,,,
La Brea,2010,,Vessigny Secondary School,,Vessigny Village,VESSIGNY,195,53,0,0,,,,,,
La Brea,2010,,Vessigny Secondary School,,Vessigny Village,VESSIGNY,190,55,0,0,,,,,,
La Brea,2010,,Vessigny Secondary School,,Vessigny Village,VESSIGNY,225,97,0,0,,,,,,
La Brea,2010,,Vessigny Secondary School,,Vessigny Village,VESSIGNY,183,154,0,0,,,,,,
San Fernando East,2010,,Vistabella Regional Complex,,Vistabella,VISTABELLA,81,45,0,0,,,,,,
San Fernando East,2010,,Vistabella Regional Complex,,Vistabella,VISTABELLA,233,89,0,0,,,,,,
San Fernando East,2010,,Vistabella Presbyterian School,,Vistabella,VISTABELLA,359,92,0,0,,,,,,
San Fernando West,2010,,Vistabella Regional Complex,,Vistabella,VISTABELLA,122,0,169,0,,,,,,
San Fernando West,2010,,Vistabella Regional Complex,,Vistabella,VISTABELLA,126,0,50,0,,,,,,
San Fernando West,2010,,Vistabella Presbyterian School,,Vistabella,VISTABELLA,144,0,266,0,,,,,,
San Fernando West,2010,,Vistabella Regional Complex,,Vistabella,VISTABELLA,119,0,318,0,,,,,,
Arima,2010,2086_01,WALLERFIELD EXTERNSION SERVICES BUILDING ,AMAZON ROAD,WALLERFIELD,WALLERFIELD,123,0,164,0,0,6,0,1,294,1033
Arima,2010,2086_02,WALLERFIELD EXTERNSION SERVICES BUILDING ,AMAZON ROAD,WALLERFIELD,WALLERFIELD,102,0,180,0,0,6,0,3,291,
Arima,2010,2098,ARIPO R.C. PRIMARY SCHOOL ,ARIPO ROAD ,ARIPO VILLAGE,WALLERFIELD,123,0,178,0,0,7,0,4,312,584
La Horquetta/Talparo,2010,,Wallerfield Extension Services Building,,Wallerfield,WALLERFIELD,136,203,0,0,,,,,,
La Horquetta/Talparo,2010,,Wallerfield Extension Services Building,,Wallerfield,WALLERFIELD,147,202,0,0,,,,,,
La Horquetta/Talparo,2010,,Wallerfield Extension Services Building,,Wallerfield,WALLERFIELD,123,194,0,0,,,,,,
La Horquetta/Talparo,2010,,Wallerfield Extension Services Building,,Wallerfield,WALLERFIELD,117,325,0,0,,,,,,
Caroni East,2010,2706,WARRENVILLE PRESBYTERIAN SCHOOL ,LP 215 SOUTHERN MAIN ROAD ,WARRENVILLE ,WARREN VILLAGE,40,330,0,0,0,0,0,4,374,479
Caroni East,2010,2710_01,WARRENVILLE PRESBYTERIAN SCHOOL ,LP 215 SOUTHERN MAIN ROAD ,WARRENVILLE ,WARREN VILLAGE,26,305,0,0,0,0,0,0,331,951
Caroni East,2010,271_02,WARRENVILLE PRESBYTERIAN SCHOOL ,LP 215 SOUTHERN MAIN ROAD ,WARRENVILLE ,WARREN VILLAGE,27,362,0,0,0,0,0,0,329,
Caroni East,2010,2717,WARRENVILLE TIA ISLAMIA PRIMARY SCHOOL ,LP 228 SOUTHERN MAIN ROAD ,WARRENVILLE ,WARREN VILLAGE,28,283,0,0,0,0,0,0,311,405
Chaguanas East ,2010,2720_01,WARRENVILLE TIA ISLAMIA PRIMARY SCHOOL ,LP 228 SOUTHERN MAIN ROAD ,WARRENVILLE ,WARREN VILLAGE,44,417,0,0,0,3,0,1,465,1300
