comm,Census_Poll_Location,community_orignial,male,female,total,African,Caucasian,Chinese,East Indian,Indigenous,Mixed_African_ East_Indian,Mixed _Other,Portuguese,Syrian_Lebanese,other_ethnic_ group,not_stated_ethncity,unknown_ethnicity ,ANGLICAN,BAPTIST _SPIRITUAL_SHOUTER _BAPTIST,BAPTIST ,HINDUISM,ISLAM,JEHOVAHS_WITNESS,METHODIST,PENTECOSTAL_EVANGELICAL_FULL GOSPEL,MORAVIAN,ORISHA,PRESBYTERIAN_CONGREGATIONAL,RASTAFARIAN,ROMAN_CATHOLIC,SEVEN_DAY_ADVENTIST,OTHER_RELIGION,NONE_RELIGION,NOT STATED_RELIGION,UNKNOWN _RELIGION
4208,CHANDERNAGORE,4208 CHANDERNAGORE,1468.46505,1395.61097,2864.07602,168.47506,1.138345,2.27669,2220.911095,2.27669,95.62098,125.21795,0,2.27669,2.27669,243.60583,2864.07602,19.351865,9.10676,1.138345,1377.39745,133.186365,39.842075,0,441.67786,0,0,63.74732,5.691725,140.016435,19.351865,176.443475,40.98042,396.14406,2864.07602
4019,CHARLIEVILLE,4019 CHARLIEVILLE,3798.633906,3663.171684,7461.80559,161.643996,9.106704,15.936732,6712.779186,3.415014,111.557124,207.177516,1.138338,2.276676,5.69169,231.082614,7461.80559,14.798394,25.043436,10.245042,3747.408696,1872.56601,25.043436,13.660056,553.232268,0,7.968366,201.485826,1.138338,249.296022,33.011802,251.572698,39.84183,415.49337,7461.80559
8105,CHARLO VILLAGE,8105 CHARLO VILLAGE,1210.059672,1153.142472,2363.202144,511.116456,0,3.415032,1317.064008,0,122.941152,300.522816,0,0,6.830064,101.312616,2363.202144,35.288664,67.162296,20.490192,705.77328,147.98472,48.948792,0,610.152384,0,3.415032,56.9172,9.106752,212.870328,34.15032,185.550072,39.84204,185.550072,2363.202144
9703,CHARLOTTEVILLE,9703 CHARLOTTEVILLE,435,428,863,763,4,0,6,0,25,10,0,0,1,54,863,18,170,0,4,0,2,180,136,4,17,0,8,2,186,1,68,67,863
5103,CHARUMA VILLAGE,5103 CHARUMA VILLAGE,177.579012,128.630951,306.209963,91.06616,3.414981,0,182.13232,0,29.596502,0,0,0,0,0,306.209963,4.553308,19.351559,0,73.991255,10.244943,9.106616,0,51.224715,0,1.138327,12.521597,0,111.556046,2.276654,6.829962,1.138327,2.276654,306.209963
4209,CHASE VILLAGE,4209 CHASE VILLAGE,1998.93382,2014.87065,4013.80447,1277.22309,2.27669,11.38345,2241.401305,19.351865,141.15478,267.511075,0,0,3.415035,50.08718,4013.80447,223.11562,530.46877,26.181935,1249.90281,209.45548,100.17436,12.521795,747.892665,0,34.15035,142.293125,10.245105,356.301985,89.929255,103.589395,30.735315,146.846505,4013.80447
8406,CHATHAM,8406 CHATHAM,838.958054,801.392768,1640.350822,532.744056,0,1.138342,736.507274,0,145.707776,202.624876,0,0,0,21.628498,1640.350822,105.865806,69.438862,58.055442,400.696384,92.205702,31.873576,0,239.05182,0,0,37.565286,3.415026,295.96892,91.06736,120.664252,39.84197,54.640416,1640.350822
4107,CHICKLAND,4107 CHICKLAND,1169.080315,1047.2774,2216.357715,184.41189,4.55338,7.968415,1633.525075,1.138345,132.04802,186.68858,1.138345,0,0,64.885665,2216.357715,17.075175,27.32028,1.138345,966.454905,216.28555,6.83007,4.55338,516.80863,0,0,23.905245,1.138345,303.938115,43.25711,17.075175,22.7669,47.81049,2216.357715
4302,CHIN CHIN,4302 CHIN CHIN,1023.372155,1021.095465,2044.46762,256.127625,1.138345,1.138345,1483.263535,0,109.28112,109.28112,0,0,1.138345,83.099185,2044.46762,37.565385,36.42704,5.691725,966.454905,143.43147,51.225525,2.27669,262.957695,0,0,58.055595,0,229.94569,40.98042,31.87366,29.59697,147.98485,2044.46762
8303,CHINESE VILLAGE,8303 CHINESE VILLAGE,344.917626,351.747678,696.665304,235.636794,1.138342,0,216.28498,0,150.261144,0,0,0,0,93.344044,696.665304,34.15026,92.205702,1.138342,66.023836,1.138342,5.69171,0,67.162178,0,0,4.553368,0,112.695858,63.747152,51.22539,43.256996,153.67617,696.665304
9306,CINNAMON HALL (GOV'T HOUSE),9306 CINNAMON HALL (GOV'T HOUSE),542.89353,629.93975,1172.83328,1006.758255,2.29069,1.145345,12.598795,2.29069,48.10449,71.01139,3.436035,0,1.145345,24.052245,1172.83328,164.92968,91.6276,1.145345,6.87207,3.436035,45.8138,76.738115,216.470205,14.889485,5.726725,0,9.16276,95.063635,225.632965,66.43001,52.68587,96.20898,1172.83328
9907,CLAXTON BAY,9907 CLAXTON BAY,2825.37229,2840.170775,5665.543065,1767.849785,1.138345,4.55338,2462.240235,1.138345,336.95012,722.849075,2.27669,0,2.27669,364.2704,5665.543065,288.001285,601.04616,121.802915,1441.14477,309.62984,81.96084,38.70373,1212.337425,4.55338,21.628555,132.04802,25.04359,527.053735,208.317135,202.62541,52.36387,397.282405,5665.543065
3404,CLEAVER ROAD,3404 CLEAVER ROAD,305.075924,299.384209,604.460133,249.297117,4.553372,0,55.778807,4.553372,31.873604,225.391914,0,0,0,33.011947,604.460133,30.735261,15.936802,11.38343,44.395377,40.980348,7.968401,1.138343,135.462817,0,9.106744,0,2.276686,200.348368,28.458575,4.553372,5.691715,66.023894,604.460133
7205,CLEGHORN AND MT. PLEASANT,7205 CLEGHORN AND MT. PLEASANT,335.811185,325.566098,661.377283,101.312527,0,0,491.764176,0,51.225435,5.691715,0,0,0,11.38343,661.377283,17.075145,9.106744,17.075145,309.629296,17.075145,3.415029,0,174.166479,0,1.138343,28.458575,0,18.213488,20.490174,9.106744,18.213488,18.213488,661.377283
8012,CLIFTON HILL,8012 CLIFTON HILL,103.588485,112.695165,216.28365,53.501745,3.415005,1.138335,56.91675,0,6.83001,68.3001,0,0,1.138335,25.04337,216.28365,40.98006,0,0,10.245015,17.075025,0,1.138335,5.691675,1.138335,4.55334,0,0,59.19342,2.27667,0,12.521685,61.47009,216.28365
4108,COAL MINE (Couva/Tab/.Tal.),4108 COAL MINE (Couva/Tab/.Tal.),258.404315,303.938115,562.34243,121.802915,0,0,347.195225,0,33.012005,20.49021,1.138345,0,0,38.70373,562.34243,27.32028,162.783335,2.27669,60.332285,3.415035,2.27669,0,26.181935,0,93.34429,28.458625,0,80.822495,0,3.415035,12.521795,59.19394,562.34243
6602,COAL MINE (Sangre Grande),6602 COAL MINE (Sangre Grande),1104.18786,1103.049522,2207.237382,483.79365,2.276676,1.138338,884.488626,7.968366,247.019346,535.01886,0,0,1.138338,44.395182,2207.237382,28.45845,39.84183,2.276676,440.536806,75.130308,44.395182,0,478.10196,0,0,89.928702,0,623.809224,203.762502,25.043436,22.76676,133.185546,2207.237382
5104,COCAL ESTATE / MAYARO,5104 COCAL ESTATE / MAYARO,310.763271,240.186997,550.950268,30.734829,0,0,455.3308,0,43.256426,12.521597,0,0,0,9.106616,550.950268,6.829962,6.829962,2.276654,128.630951,12.521597,3.414981,0,232.218708,0,26.181521,21.628213,3.414981,31.873156,2.276654,43.256426,3.414981,26.181521,550.950268
9808,COCHRANE,9808 COCHRANE,514.529212,511.114256,1025.643468,786.592117,0,2.276684,31.873499,0,125.217354,33.011904,0,0,5.69171,40.9802,1025.643468,92.205492,186.687472,23.905161,10.245078,31.873422,6.830031,0,132.047329,0,2.276684,2.276684,1.138335,202.624337,48.948594,105.865484,42.118528,136.600837,1025.643468
1002,COCORITE,1002 COCORITE,858.318916,846.935376,1705.254292,632.924824,67.162886,9.106832,234.500924,48.949222,351.751386,232.224216,14.798602,25.043788,29.597204,59.194408,1705.254292,233.36257,165.06133,0,29.597204,79.68478,19.352018,6.830124,178.721578,3.415062,14.798602,3.415062,21.628726,727.408206,58.056054,20.490372,47.810868,95.621736,1705.254292
2017,COCOYEA,2017 COCOYEA VILLAGE,2140.10176,2286.949168,4427.050928,2294.917632,3.415056,19.351984,788.877936,19.351984,221.97864,867.424224,0,1.138352,9.106816,201.488304,4427.050928,484.937952,244.74568,149.124112,237.915568,130.91048,89.929808,40.980672,917.511712,0,10.245168,132.048832,23.905392,1054.113952,109.281792,215.148528,66.024416,520.226864,4427.050928
9104,CONCORDIA,9104 CONCORDIA,453.55662,490.20766,943.76428,801.7415,2.29069,0,22.9069,0,60.703285,14.889485,0,0,0,41.23242,943.76428,89.33691,106.517085,1.145345,2.29069,5.726725,22.9069,51.540525,107.66243,11.45345,0,0,1.145345,52.68587,297.7897,19.470865,64.13932,109.95312,943.76428
7206,CORINTH,7206 CORINTH,960.761492,950.516405,1911.277897,532.744524,1.138343,0,858.310622,1.138343,128.632759,275.479006,0,0,0,113.8343,1911.277897,135.462817,68.30058,23.905203,432.57034,92.205783,21.628517,23.905203,396.143364,0,3.415029,88.790754,0,207.178426,27.320232,188.964938,14.798459,186.688252,1911.277897
8407,COROMANDEL,8407 COROMANDEL,664.791728,640.886546,1305.678274,20.490156,0,1.138342,1157.693814,1.138342,70.577204,9.106736,0,0,2.276684,43.256996,1305.678274,13.660104,0,3.415026,519.083952,67.162178,0,0,193.51814,0,0,136.60104,0,55.778758,39.84197,211.731612,28.45855,36.426944,1305.678274
7305,COROSAL,7305 COROSAL,718.295695,678.45362,1396.749315,298.24639,1.138345,0,665.931825,0,116.11119,207.17879,0,0,0,108.142775,1396.749315,43.25711,107.00443,36.42704,355.16364,40.98042,6.83007,1.138345,220.83893,0,0,79.68415,0,283.447905,40.98042,59.19394,9.10676,112.696155,1396.749315
6502,CORYAL,6502 CORYAL (Sangre Grande),583.967394,461.02689,1044.994284,138.877236,1.138338,0,202.624164,5.69169,433.706778,216.28422,0,0,0,46.671858,1044.994284,2.276676,34.15014,7.968366,203.762502,3.415014,7.968366,0,185.549094,0,0,2.276676,0,315.319626,35.288478,6.830028,10.245042,229.944276,1044.994284
7507,CORYAL VILLAGE (Princes Town),7507 CORYAL VILLAGE (Princes Town),930.026231,904.982685,1835.008916,9.106744,0,1.138343,1687.024326,1.138343,43.257034,13.660116,1.138343,0,0,78.545667,1835.008916,1.138343,1.138343,0,849.203878,66.023894,6.830058,2.276686,317.597697,0,4.553372,122.941044,4.553372,13.660116,7.968401,30.735261,14.798459,391.589992,1835.008916
4409,COUVA CENTRAL,4409 COUVA CENTRAL,1845.257245,1956.815055,3802.0723,785.45805,7.968415,13.66014,1930.63312,2.27669,251.574245,429.156065,0,6.83007,2.27669,372.238815,3802.0723,193.51865,86.51422,30.735315,959.624835,285.724595,66.02401,13.66014,577.140915,0,14.798485,209.45548,1.138345,629.504785,75.13077,104.72774,45.5338,508.840215,3802.0723
3115,COVIGNE,3115 COVIGNE,1946.57337,2019.427578,3966.000948,2656.901898,12.521817,14.798511,163.921968,0,314.183772,610.153992,1.138347,0,0,192.380643,3966.000948,382.484592,174.167091,7.968429,22.76694,83.099331,132.048252,10.245123,786.597777,3.415041,31.873716,2.276694,12.521817,1570.91886,135.463293,95.621148,62.609085,451.923759,3966.000948
